1,16,want,child,need
1,16,want,child,anu
1,16,want,child,any
1,16,want,child,issue
1,16,want,child,mind
1,17,want,school,accommodation
1,17,want,school,application
1,17,want,school,come
1,17,want,school,enter
1,17,want,school,expect
1,17,want,school,expecting
1,17,want,school,fail
1,17,want,school,pass
1,17,want,school,let
1,17,want,school,test
1,17,want,school,desire
1,17,want,school,need
1,17,want,school,requirement
1,17,want,school,objective
1,17,want,school,goal
1,17,want,school,fool
1,18,want,state,incivility
1,18,want,state,disqualification
1,18,want,state,deprivation
1,18,want,state,indetermination
1,18,want,state,disunity
1,18,want,state,neediness
1,18,want,state,imprudence
1,18,want,state,nullity
1,18,want,state,disability
1,18,want,state,failure
1,18,want,state,deficiency
1,19,want,talk,wanna
1,19,want,talk,mean
1,19,want,talk,meant
1,19,want,talk,refer
1,19,want,talk,talking
1,19,want,talk,speak
1,19,want,talk,speaking
1,19,want,talk,speaks
1,19,want,talk,spoke
1,19,want,talk,tell
1,20,want,keep,account
1,20,want,keep,adware
1,20,want,keep,appetite
1,20,want,keep,attention
1,20,want,keep,book
1,20,want,keep,call
1,20,want,keep,come
1,20,want,keep,continued
1,20,want,keep,continues
1,20,want,keep,continuing
1,20,want,keep,cool
1,20,want,keep,encore
1,20,want,keep,fear
1,20,want,keep,fulfil
1,21,want,leave,leaving
1,21,want,leave,wanna
1,21,want,leave,yeah
1,21,want,leave,yes
1,21,want,leave,impeachment
1,21,want,leave,stative
1,21,want,leave,abandon
1,21,want,leave,abort
1,21,want,leave,absence
1,21,want,leave,aut
1,21,want,leave,account
1,21,want,leave,beg
1,22,want,put,accept
1,22,want,put,account
1,22,want,put,adware
1,22,want,put,application
1,22,want,put,ask
1,22,want,put,asked
1,22,want,put,asking
1,22,want,put,assist
1,22,want,put,aut
1,22,want,put,away
1,22,want,put,desire
1,22,want,put,crave
1,22,want,put,bring
1,22,want,put,call
1,22,want,put,come
1,22,want,put,cool
1,22,want,put,desired
1,23,want,help,assist
1,23,want,help,aid
1,23,want,help,support
1,23,want,help,assisting
1,23,want,help,helping
1,23,want,help,succor
1,23,want,help,eoe
1,23,want,help,word finder
1,23,want,help,wordfinder
1,23,want,help,abandon
1,23,want,help,accommodation
1,23,want,help,ask
1,23,want,help,beatles
1,24,want,start,desire
1,24,want,start,crave
1,24,want,start,yearn
1,24,want,start,aspire
1,24,want,start,aim
1,24,want,start,began
1,24,want,start,begin
1,24,want,start,beginning
1,24,want,start,begins
1,24,want,start,commence
1,24,want,start,commences
1,24,want,start,starts
1,24,want,start,away
1,24,want,start,come
1,24,want,start,dig
1,24,want,start,craving
1,24,want,start,longing
1,24,want,start,yearning
1,24,want,start,itch
1,24,want,start,enter
1,25,want,high,crave
1,25,want,high,desire
1,25,want,high,admire
1,25,want,high,aspire
1,25,want,high,attention
1,25,want,high,book
1,25,want,high,dearth
1,25,want,high,down
1,25,want,high,dry
1,25,want,high,dump
1,25,want,high,enter
1,25,want,high,fancy
1,25,want,high,demand
1,25,want,high,enough
1,25,want,high,excess
1,25,want,high,get
1,26,want,family,bring
1,26,want,family,call
1,26,want,family,come
1,26,want,family,destitute
1,26,want,family,leave
1,26,want,family,run
1,26,want,family,miss
1,26,want,family,need
1,26,want,family,needing
1,26,want,family,nerd
1,27,want,house,anything
1,27,want,house,application
1,27,want,house,attention
1,27,want,house,aut
1,27,want,house,away
1,27,want,house,beg
1,27,want,house,bring
1,27,want,house,change
1,27,want,house,come
1,27,want,house,coming
1,27,want,house,accommodation
1,27,want,house,enter
1,27,want,house,fill
1,27,want,house,freedom
1,27,want,house,get
1,27,want,house,leave
1,28,want,show,ask
1,28,want,show,attention
1,28,want,show,begin
1,28,want,show,book
1,28,want,show,booking
1,28,want,show,books
1,28,want,show,bring
1,28,want,show,call
1,28,want,show,care
1,28,want,show,come
1,28,want,show,express
1,28,want,show,demonstrate
1,28,want,show,indicate
1,28,want,show,manifest
1,28,want,show,reveal
1,28,want,show,agree
1,28,want,show,dig
1,29,want,student,call
1,29,want,student,dig
1,29,want,student,fail
1,29,want,student,pass
1,29,want,student,test
1,29,want,student,nerd
1,29,want,student,bring
1,29,want,student,good
1,29,want,student,here
1,29,want,student,ready
1,29,want,student,desire
1,29,want,student,aspiration
1,29,want,student,goal
1,29,want,student,ambition
1,29,want,student,objective
1,29,want,student,refer
1,29,want,student,take
1,30,want,might,wish
1,30,want,might,wanna
1,30,want,might,collectable
1,30,want,might,collectible
1,30,want,might,believe
1,30,want,might,feel
1,30,want,might,know
1,30,want,might,perhaps
1,30,want,might,please
1,30,want,might,seem
1,30,want,might,desire
1,30,want,might,crave
1,30,want,might,need
1,30,want,might,prefer
1,30,want,might,all
1,30,want,might,any
1,30,want,might,ask
1,30,want,might,guess
1,31,want,part,corsica
1,31,want,part,abort
1,31,want,part,accommodation
1,31,want,part,anything
1,31,want,part,application
1,31,want,part,aut
1,31,want,part,begin
1,31,want,part,beginning
1,31,want,part,bring
1,31,want,part,bum
1,31,want,part,care
1,31,want,part,change
1,31,want,part,default
1,31,want,part,deficiency
1,31,want,part,dump
1,31,want,part,encore
1,31,want,part,enough
1,32,want,place,replace
1,32,want,place,replacing
1,32,want,place,mecca
1,32,want,place,illocality
1,32,want,place,abandon
1,32,want,place,absence
1,32,want,place,accept
1,32,want,place,accommodation
1,32,want,place,all
1,32,want,place,ask
1,32,want,place,attention
1,32,want,place,aut
1,32,want,place,book
1,32,want,place,booking
1,33,want,problem,ache
1,33,want,problem,advise
1,33,want,problem,agree
1,33,want,problem,anorexia
1,33,want,problem,anything
1,33,want,problem,attention
1,33,want,problem,come
1,33,want,problem,damage
1,33,want,problem,decide
1,33,want,problem,deficiency
1,33,want,problem,desire
1,33,want,problem,need
1,33,want,problem,wish
1,33,want,problem,craving
1,33,want,problem,yearning
1,33,want,problem,complicated
1,33,want,problem,disorder
1,33,want,problem,failure
1,33,want,problem,fear
1,33,want,problem,get
1,33,want,problem,hardship
1,34,want,country,ielts
1,34,want,country,incivism
1,34,want,country,down
1,34,want,country,haggard
1,34,want,country,here
1,34,want,country,leave
1,34,want,country,only
1,34,want,country,return
1,34,want,country,run
1,34,want,country,will
1,34,want,country,desire
1,34,want,country,aspiration
1,34,want,country,goal
1,34,want,country,objective
1,34,want,country,ambition
1,34,want,country,serve
1,34,want,country,taiwan
1,34,want,country,defect
1,34,want,country,should
1,34,want,country,everyone
1,35,want,week,away
1,35,want,week,coming
1,35,want,week,should
1,35,want,week,iff
1,35,want,week,off
1,35,want,week,pff
1,35,want,week,aut
1,35,want,week,book
1,35,want,week,fever
1,35,want,week,love
1,35,want,week,out
1,35,want,week,staying
1,36,want,point,goal
1,36,want,point,objective
1,36,want,point,aim
1,36,want,point,ambition
1,36,want,point,bluntness
1,36,want,point,ache
1,36,want,point,any
1,36,want,point,anything
1,36,want,point,ask
1,36,want,point,assist
1,36,want,point,attention
1,36,want,point,aut
1,36,want,point,beg
1,36,want,point,begin
1,36,want,point,blame
1,36,want,point,book
1,36,want,point,call
1,36,want,point,change
1,36,want,point,cold
1,36,want,point,come
1,36,want,point,dig
1,37,want,hand,beatles
1,37,want,hand,assist
1,37,want,hand,assisting
1,37,want,hand,aut
1,37,want,hand,beg
1,37,want,hand,call
1,37,want,hand,change
1,37,want,hand,down
1,37,want,hand,dribble
1,37,want,hand,dribbling
1,37,want,hand,glove
1,37,want,hand,mitten
1,37,want,hand,handwear
1,37,want,hand,filk
1,37,want,hand,fill
1,38,want,play,playing
1,38,want,play,game
1,38,want,play,plays
1,38,want,play,gambled
1,38,want,play,played
1,38,want,play,ask
1,38,want,play,assist
1,38,want,play,aut
1,38,want,play,book
1,38,want,play,booking
1,38,want,play,desire
1,38,want,play,crave
1,38,want,play,longing
1,38,want,play,yearning
1,38,want,play,itch
1,38,want,play,call
1,38,want,play,doing
1,38,want,play,down
1,38,want,play,fulfil
1,38,want,play,fulfill
1,39,want,turn,jello
1,39,want,turn,abandon
1,39,want,turn,assist
1,39,want,turn,attention
1,39,want,turn,aut
1,39,want,turn,away
1,39,want,turn,beginning
1,39,want,turn,bring
1,39,want,turn,call
1,39,want,turn,change
1,39,want,turn,come
1,39,want,turn,coming
1,39,want,turn,enter
1,39,want,turn,get
1,39,want,turn,hard
1,40,want,few,minimalist
1,40,want,few,simple
1,40,want,few,uncomplicated
1,40,want,few,modest
1,40,want,few,frugal
1,40,want,few,ask
1,40,want,few,aut
1,40,want,few,drinking
1,40,want,few,drinks
1,40,want,few,hard
1,40,want,few,issue
1,40,want,few,issues
1,40,want,few,just
1,40,want,few,know
1,40,want,few,lack
1,40,want,few,unpopular
1,40,want,few,undesirable
1,40,want,few,unappealing
1,40,want,few,unattractive
1,40,want,few,more
1,40,want,few,only
1,40,want,few,poor
1,40,want,few,poverty
1,40,want,few,question
1,40,want,few,thin
1,41,want,group,morale
1,41,want,group,run
1,41,want,group,esprit de corps
1,41,want,group,team spirit
1,41,want,group,enter
1,41,want,group,refer
1,41,want,group,return
1,41,want,group,sing
1,41,want,group,supply
1,41,want,group,take
1,41,want,group,fancy
1,41,want,group,demand
1,41,want,group,security
1,42,want,run,desire
1,42,want,run,crave
1,42,want,run,abandon
1,42,want,run,ache
1,42,want,run,afraid
1,42,want,run,aut
1,42,want,run,away
1,42,want,run,begin
1,42,want,run,beginning
1,42,want,run,begins
1,42,want,run,come
1,42,want,run,continued
1,42,want,run,all
1,42,want,run,defect
1,42,want,run,fail
1,42,want,run,file
1,42,want,run,get
1,43,want,guy,call
1,43,want,guy,good
1,43,want,guy,hard
1,43,want,guy,know
1,43,want,guy,like
1,43,want,guy,listen
1,43,want,guy,look
1,43,want,guy,love
1,43,want,guy,mean
1,43,want,guy,nerd
1,43,want,guy,fool
1,43,want,guy,yeah
1,44,want,case,agree
1,44,want,case,all
1,44,want,case,any
1,44,want,case,application
1,44,want,case,call
1,44,want,case,decide
1,44,want,case,default
1,44,want,case,demand
1,44,want,case,disorder
1,44,want,case,disorders
1,44,want,case,else
1,44,want,case,fear
1,44,want,case,for
1,44,want,case,hear
1,44,want,case,indigestion
1,44,want,case,lacking
1,45,want,night,call
1,45,want,night,darkness
1,45,want,night,get
1,45,want,night,here
1,45,want,night,look
1,45,want,night,rest
1,45,want,night,sit
1,45,want,night,stays
1,45,want,night,watch
1,45,want,night,starts
1,45,want,night,craving
1,45,want,night,desire
1,45,want,night,yearning
1,45,want,night,longing
1,45,want,night,urge
1,45,want,night,change
1,45,want,night,damage
1,46,want,game,plays
1,46,want,game,gambled
1,46,want,game,played
1,46,want,game,playing
1,46,want,game,attention
1,46,want,game,bring
1,46,want,game,call
1,46,want,game,come
1,46,want,game,default
1,46,want,game,enter
1,46,want,game,book
1,46,want,game,booking
1,46,want,game,books
1,47,want,number,account
1,47,want,number,advise
1,47,want,number,agree
1,47,want,number,all
1,47,want,number,anu
1,47,want,number,any
1,47,want,number,aut
1,47,want,number,book
1,47,want,number,booking
1,47,want,number,books
1,47,want,number,anything
1,47,want,number,choose
1,47,want,number,deficiency
1,47,want,number,down
1,48,want,money,greedy
1,48,want,money,avaricious
1,48,want,money,covetous
1,48,want,money,covetousness
1,48,want,money,greed
1,48,want,money,avarice
1,48,want,money,cupidity
1,48,want,money,cca
1,48,want,money,embarrassment
1,48,want,money,penurious
1,48,want,money,hard
1,48,want,money,accommodation
1,48,want,money,account
1,48,want,money,beg
1,48,want,money,call
1,48,want,money,change
1,48,want,money,come
1,48,want,money,damage
1,49,want,lot,desire
1,49,want,lot,crave
1,49,want,lot,account
1,49,want,lot,all
1,49,want,lot,any
1,49,want,lot,anything
1,49,want,lot,ask
1,49,want,lot,attention
1,49,want,lot,change
1,49,want,lot,dig
1,49,want,lot,easy
1,49,want,lot,cool
1,49,want,lot,discontent
1,49,want,lot,enough
1,49,want,lot,enter
1,49,want,lot,everything
1,50,want,book,booking
1,50,want,book,books
1,50,want,book,bring
1,50,want,book,come
1,50,want,book,down
1,50,want,book,enter
1,50,want,book,get
1,50,want,book,here
1,50,want,book,leave
1,50,want,book,let
1,50,want,book,file
1,50,want,book,help
1,50,want,book,looks
1,50,want,book,loss
2,3,look,thing,copy
2,3,look,thing,see
2,3,look,thing,tend
2,3,look,thing,eyeful
2,3,look,thing,seek out
2,3,look,thing,minder
2,3,look,thing,aak
2,3,look,thing,about
2,3,look,thing,account
2,3,look,thing,address
2,3,look,thing,appearance
2,3,look,thing,visual
2,3,look,thing,aspect
2,3,look,thing,semblance
2,3,look,thing,perception
2,4,look,tell,glance
2,4,look,tell,glimpse
2,4,look,tell,peek
2,4,look,tell,stare
2,4,look,tell,observe
2,4,look,tell,account
2,4,look,tell,advise
2,4,look,tell,air
2,4,look,tell,all
2,4,look,tell,anticipate
2,4,look,tell,arrow
2,4,look,tell,ask
2,4,look,tell,count
2,4,look,tell,day
2,4,look,tell,describe
2,4,look,tell,admit
2,4,look,tell,any
2,4,look,tell,can
2,5,look,man,dude
2,5,look,man,bro
2,5,look,man,guy
2,5,look,man,blood
2,5,look,man,joe
2,5,look,man,buster
2,5,look,man,my man
2,5,look,man,ou
2,5,look,man,bloke
2,5,look,man,listen
2,5,look,man,dawg
2,5,look,man,hey
2,5,look,man,debauched
2,5,look,man,candid
2,5,look,man,dior
2,5,look,man,about
2,5,look,man,address
2,6,look,life,perspective
2,6,look,life,viewpoint
2,6,look,life,outlook
2,6,look,life,attitude
2,6,look,life,kabuki
2,6,look,life,pessimism
2,6,look,life,optimist
2,6,look,life,air
2,6,look,life,alive
2,6,look,life,anatomy
2,6,look,life,animator
2,6,look,life,butterfly
2,6,look,life,cheering
2,6,look,life,cheers
2,6,look,life,are
2,6,look,life,burn
2,7,look,right,gaze
2,7,look,right,glance
2,7,look,right,peer
2,7,look,right,observe
2,7,look,right,scrutinize
2,7,look,right,ogle
2,7,look,right,stare
2,7,look,right,leer
2,7,look,right,glare
2,7,look,right,dare
2,7,look,right,partisan
2,7,look,right,staring
2,7,look,right,appearance
2,7,look,right,semblance
2,7,look,right,air
2,7,look,right,identification
2,7,look,right,reason
2,7,look,right,speak
2,7,look,right,discourse
2,7,look,right,epinephrine
2,7,look,right,talk
2,7,look,right,parle
2,8,look,down,go down
2,8,look,down,get down
2,8,look,down,look up and down
2,8,look,down,move down
2,8,look,down,look up
2,8,look,down,look to
2,8,look,down,put down
2,8,look,down,look back
2,8,look,down,climb down
2,8,look,down,look down upon
2,8,look,down,frown
2,8,look,down,glower
2,8,look,down,scowl
2,8,look,down,frown on
2,8,look,down,scowling
2,8,look,down,chrysalis
2,8,look,down,frowning
2,8,look,down,curare
2,9,look,try,seek
2,9,look,try,seeking
2,9,look,try,lateral thinking
2,9,look,try,address
2,9,look,try,ask
2,9,look,try,case
2,9,look,try,eat
2,9,look,try,examine
2,9,look,try,feels
2,9,look,try,front
2,9,look,try,aspire
2,9,look,try,bob
2,9,look,try,browse
2,9,look,try,can
2,10,look,call,expecting
2,10,look,call,kook
2,10,look,call,looks
2,10,look,call,serve
2,10,look,call,haw
2,10,look,call,aak
2,10,look,call,account
2,10,look,call,address
2,10,look,call,alert
2,10,look,call,arrest
2,10,look,call,advise
2,10,look,call,agreement
2,11,look,woman,nursemaid
2,11,look,woman,nurse
2,11,look,woman,ogle
2,11,look,woman,amah
2,11,look,woman,housemother
2,11,look,woman,beauty
2,11,look,woman,bird
2,11,look,woman,eyeful
2,11,look,woman,fair
2,11,look,woman,looker
2,11,look,woman,gaze
2,11,look,woman,glance
2,11,look,woman,appearance
2,11,look,woman,expression
2,11,look,woman,visage
2,11,look,woman,blouse
2,12,look,still,after
2,12,look,still,air
2,12,look,still,airs
2,12,look,still,all
2,12,look,still,also
2,12,look,still,any
2,12,look,still,aut
2,12,look,still,away
2,12,look,still,back
2,12,look,still,bak
2,12,look,still,appear
2,12,look,still,seem
2,12,look,still,alive
2,12,look,still,arrest
2,13,look,mean,glare
2,13,look,mean,scowl
2,13,look,mean,frown
2,13,look,mean,frown on
2,13,look,mean,scowling
2,13,look,mean,frowning
2,13,look,mean,lowering
2,13,look,mean,chrysalis
2,13,look,mean,grimace
2,13,look,mean,sneer
2,14,look,world,ethnocentrism
2,14,look,world,after
2,14,look,world,air
2,14,look,world,appearance
2,14,look,world,boy
2,14,look,world,cool
2,14,look,world,image
2,14,look,world,kabuki
2,14,look,world,life
2,14,look,world,new
2,14,look,world,away
2,14,look,world,everything
2,14,look,world,fall
2,14,look,world,hunt
2,14,look,world,lead
2,15,look,feel,format
2,15,look,feel,presentation
2,15,look,feel,gloom
2,15,look,feel,burn
2,15,look,feel,regret
2,15,look,feel,regrets
2,15,look,feel,regretting
2,15,look,feel,standardisation
2,15,look,feel,standardization
2,15,look,feel,ail
2,15,look,feel,admire
2,16,look,child,expect
2,16,look,child,expectancy
2,16,look,child,expected
2,16,look,child,expecting
2,16,look,child,nurse
2,16,look,child,babysit
2,16,look,child,tend
2,16,look,child,burn
2,16,look,child,farm
2,16,look,child,sit
2,16,look,child,gaze
2,16,look,child,glance
2,16,look,child,peek
2,16,look,child,peep
2,16,look,child,observation
2,16,look,child,caregiver
2,17,look,school,audit
2,17,look,school,cock
2,17,look,school,copy
2,17,look,school,day
2,17,look,school,expect
2,17,look,school,expectancy
2,17,look,school,expected
2,17,look,school,expecting
2,17,look,school,fall
2,17,look,school,learn
2,17,look,school,attend
2,17,look,school,can
2,17,look,school,class
2,17,look,school,consider
2,17,look,school,educate
2,17,look,school,exam
2,18,look,state,liking
2,18,look,state,ghastliness
2,18,look,state,address
2,18,look,state,advantage
2,18,look,state,agreement
2,18,look,state,air
2,18,look,state,airs
2,18,look,state,anything
2,18,look,state,arrest
2,18,look,state,attention
2,18,look,state,appearance
2,18,look,state,demeanor
2,18,look,state,expression
2,18,look,state,countenance
2,18,look,state,back
2,18,look,state,bad
2,19,look,talk,glance
2,19,look,talk,peek
2,19,look,talk,address
2,19,look,talk,addressed
2,19,look,talk,addressing
2,19,look,talk,ask
2,19,look,talk,clash
2,19,look,talk,clashing
2,19,look,talk,consult
2,19,look,talk,discuss
2,19,look,talk,discussed
2,19,look,talk,discussing
2,19,look,talk,display
2,19,look,talk,educate
2,20,look,keep,regard
2,20,look,keep,conserve
2,20,look,keep,guard
2,20,look,keep,regards
2,20,look,keep,safeguard
2,20,look,keep,espy
2,20,look,keep,address
2,20,look,keep,appearance
2,20,look,keep,arrest
2,20,look,keep,attend
2,20,look,keep,surveillance
2,20,look,keep,monitoring
2,20,look,keep,observation
2,20,look,keep,watching
2,20,look,keep,patrolling
2,20,look,keep,about
2,20,look,keep,account
2,21,look,leave,farewell
2,21,look,leave,devil
2,21,look,leave,account
2,21,look,leave,after
2,21,look,leave,aut
2,21,look,leave,away
2,21,look,leave,cast
2,21,look,leave,casted
2,21,look,leave,cave
2,21,look,leave,caving
2,21,look,leave,glance
2,21,look,leave,peek
2,21,look,leave,glimpse
2,21,look,leave,agreement
2,22,look,put,scowl
2,22,look,put,scowling
2,22,look,put,patronize
2,22,look,put,account
2,22,look,put,address
2,22,look,put,addressed
2,22,look,put,addressing
2,22,look,put,advantage
2,22,look,put,air
2,22,look,put,airs
2,22,look,put,stare
2,22,look,put,gaze
2,22,look,put,glance
2,22,look,put,observe
2,22,look,put,inspect
2,22,look,put,aak
2,22,look,put,aged
2,23,look,help,about
2,23,look,help,serve
2,23,look,help,aak
2,23,look,help,abet
2,23,look,help,advertising
2,23,look,help,ask
2,23,look,help,back
2,23,look,help,cast
2,23,look,help,casted
2,23,look,help,consult
2,23,look,help,assist
2,23,look,help,aid
2,23,look,help,guide
2,23,look,help,accompany
2,23,look,help,attend
2,23,look,help,advantage
2,23,look,help,anything
2,23,look,help,benefit
2,24,look,start,after
2,24,look,start,all
2,24,look,start,anticipate
2,24,look,start,away
2,24,look,start,back
2,24,look,start,cast
2,24,look,start,darts
2,24,look,start,design
2,24,look,start,dig
2,24,look,start,down
2,24,look,start,glance
2,24,look,start,peek
2,24,look,start,glimpse
2,24,look,start,observe
2,24,look,start,inspect
2,24,look,start,deal
2,24,look,start,face
2,24,look,start,fetch
2,24,look,start,fore
2,25,look,high,scan
2,25,look,high,search
2,25,look,high,gaze
2,25,look,high,stare
2,25,look,high,peer
2,25,look,high,squint
2,25,look,high,eyeball
2,25,look,high,wink
2,25,look,high,askance
2,25,look,high,shu
2,25,look,high,sneer
2,25,look,high,esteem
2,25,look,high,admire
2,25,look,high,adore
2,25,look,high,alert
2,25,look,high,allover
2,25,look,high,arch
2,25,look,high,aspire
2,25,look,high,attention
2,25,look,high,beam
2,26,look,family,gants
2,26,look,family,dad
2,26,look,family,father
2,26,look,family,good
2,26,look,family,here
2,26,look,family,housemother
2,26,look,family,life
2,26,look,family,mama
2,26,look,family,man
2,26,look,family,mother
2,26,look,family,resemblance
2,26,look,family,similarity
2,26,look,family,likeness
2,26,look,family,ani
2,26,look,family,case
2,26,look,family,daddy
2,26,look,family,face
2,26,look,family,fall
2,26,look,family,flies
2,26,look,family,fly
2,27,look,house,front
2,27,look,house,fronting
2,27,look,house,skeet
2,27,look,house,address
2,27,look,house,addressing
2,27,look,house,aut
2,27,look,house,back
2,27,look,house,bak
2,27,look,house,burn
2,27,look,house,case
2,27,look,house,architecture
2,27,look,house,design
2,27,look,house,style
2,27,look,house,appearance
2,27,look,house,structure
2,27,look,house,attention
2,28,look,show,face
2,28,look,show,become
2,28,look,show,glare
2,28,look,show,lower
2,28,look,show,resemblance
2,28,look,show,becomes
2,28,look,show,about
2,28,look,show,after
2,28,look,show,air
2,28,look,show,airs
2,28,look,show,agree
2,29,look,student,boy
2,29,look,student,learn
2,29,look,student,monitor
2,29,look,student,monitoring
2,29,look,student,quiz
2,29,look,student,study
2,29,look,student,studying
2,29,look,student,test
2,29,look,student,exam
2,29,look,student,pretty
2,29,look,student,anatomy
2,29,look,student,class
2,29,look,student,dig
2,29,look,student,nurture
2,30,look,might,gaze
2,30,look,might,glance
2,30,look,might,peek
2,30,look,might,glare
2,30,look,might,stare
2,30,look,might,father
2,30,look,might,microeconomics
2,30,look,might,can
2,30,look,might,expected
2,30,look,might,give
2,30,look,might,head
2,30,look,might,imagine
2,30,look,might,looks
2,30,look,might,regret
2,30,look,might,saw
2,30,look,might,aak
2,30,look,might,all
2,30,look,might,anticipated
2,30,look,might,any
2,30,look,might,ask
2,30,look,might,believe
2,30,look,might,chance
2,31,look,part,appearance
2,31,look,part,image
2,31,look,part,demeanor
2,31,look,part,presentation
2,31,look,part,behind
2,31,look,part,front
2,31,look,part,fronting
2,31,look,part,kook
2,31,look,part,looks
2,31,look,part,about
2,31,look,part,account
2,31,look,part,address
